date,store_id,item_id,price,promotion,holiday,season,sales
2024-04-07,102,3,15.51,1,0,Spring,84
2024-04-08,102,3,74.89,0,0,Spring,41
2024-04-09,102,3,36.27,1,0,Spring,98
2024-04-10,102,3,99.74,0,0,Spring,45
2024-04-11,102,3,26.25,0,0,Spring,78
2024-04-12,102,3,90.84,0,1,Spring,30
2024-04-13,102,3,96.67,0,0,Spring,94
2024-04-14,102,3,48.3,0,0,Spring,28
2024-04-15,102,3,29.93,0,0,Spring,23
2024-04-16,102,3,34.13,0,0,Spring,50
2024-04-17,102,3,46.45,0,0,Spring,54
2024-04-18,102,3,60.99,0,0,Spring,61
2024-04-19,102,3,65.64,1,0,Spring,52
2024-04-20,102,3,22.29,0,0,Spring,72
2024-04-21,102,3,65.26,0,0,Spring,72
2024-04-22,102,3,97.45,1,0,Spring,70
2024-04-23,102,3,82.96,1,0,Spring,116
2024-04-24,102,3,69.71,0,0,Spring,36
2024-04-25,102,3,76.61,0,0,Spring,71
2024-04-26,102,3,96.9,0,0,Spring,48
2024-04-27,102,3,29.63,0,0,Spring,16
2024-04-28,102,3,77.65,0,0,Spring,84
2024-04-29,102,3,57.09,0,0,Spring,26
2024-04-30,102,3,26.39,0,0,Spring,62
2024-05-01,102,3,81.42,0,0,Spring,29
2024-05-02,102,3,54.64,0,0,Spring,79
2024-05-03,102,3,60.24,0,0,Spring,35
2024-05-04,102,3,77.79,1,0,Spring,44
2024-05-05,102,3,14.65,0,0,Spring,63
2024-05-06,102,3,74.59,1,0,Spring,98
2024-05-07,102,3,64.76,0,0,Spring,28
2024-05-08,102,3,20.52,0,0,Spring,27
2024-05-09,102,3,64.92,0,0,Spring,104
2024-05-10,102,3,10.66,0,1,Spring,107
2024-05-11,102,3,63.67,0,0,Spring,93
2024-05-12,102,3,20.32,0,0,Spring,75
2024-05-13,102,3,30.5,0,0,Spring,38
2024-05-14,102,3,92.63,0,0,Spring,18
2024-05-15,102,3,20.32,0,0,Spring,82
2024-05-16,102,3,53.2,1,0,Spring,51
2024-05-17,102,3,78.11,0,0,Spring,84
2024-05-18,102,3,39.98,0,0,Spring,20
2024-05-19,102,3,24.5,0,0,Spring,65
2024-05-20,102,3,15.82,0,0,Spring,49
2024-05-21,102,3,24.63,0,0,Spring,71
2024-05-22,102,3,58.15,0,0,Spring,39
2024-05-23,102,3,12.37,0,0,Spring,68
2024-05-24,102,3,63.99,1,1,Spring,79
2024-05-25,102,3,53.8,0,1,Spring,61
2024-05-26,102,3,19.66,0,0,Spring,32
2024-05-27,102,3,81.64,0,0,Spring,79
2024-05-28,102,3,15.84,1,0,Spring,35
2024-05-29,102,3,64.85,0,0,Spring,89
2024-05-30,102,3,19.25,1,0,Spring,48
2024-05-31,102,3,63.12,0,0,Spring,85
2024-06-01,102,3,23.38,1,0,Summer,24
2024-06-02,102,3,44.78,1,0,Summer,69
2024-06-03,102,3,33.92,1,0,Summer,34
2024-06-04,102,3,86.48,1,0,Summer,79
2024-06-05,102,3,72.48,0,0,Summer,54
2024-06-06,102,3,46.62,0,0,Summer,23
2024-06-07,102,3,72.97,0,0,Summer,66
2024-06-08,102,3,95.99,0,0,Summer,95
2024-06-09,102,3,67.05,0,0,Summer,22
2024-06-10,102,3,42.51,1,1,Summer,123
2024-06-11,102,3,74.25,1,0,Summer,51
2024-06-12,102,3,57.61,0,0,Summer,23
2024-06-13,102,3,13.69,0,0,Summer,70
2024-06-14,102,3,23.56,1,0,Summer,37
2024-06-15,102,3,80.28,1,0,Summer,86
2024-06-16,102,3,18.78,0,0,Summer,51
2024-06-17,102,3,19.51,0,0,Summer,92
2024-06-18,102,3,95.25,0,1,Summer,92
2024-06-19,102,3,80.42,0,0,Summer,59
2024-06-20,102,3,80.66,0,0,Summer,49
2024-06-21,102,3,62.19,0,1,Summer,92
2024-06-22,102,3,48.09,0,0,Summer,101
2024-06-23,102,3,64.72,0,0,Summer,38
2024-06-24,102,3,67.07,0,0,Summer,45
2024-06-25,102,3,55.92,0,0,Summer,95
2024-06-26,102,3,33.63,0,0,Summer,56
2024-06-27,102,3,74.78,1,0,Summer,35
2024-06-28,102,3,98.98,0,0,Summer,41
2024-06-29,102,3,54.17,0,1,Summer,34
2024-06-30,102,3,56.3,0,0,Summer,70
2024-07-01,102,3,88.93,1,0,Summer,79
2024-07-02,102,3,73.51,0,0,Summer,14
2024-07-03,102,3,73.23,0,0,Summer,66
2024-07-04,102,3,61.1,1,0,Summer,53
2024-07-05,102,3,23.7,0,0,Summer,84
2024-07-06,102,3,62.42,0,0,Summer,47
2024-07-07,102,3,76.1,0,0,Summer,54
2024-07-08,102,3,89.26,0,0,Summer,88
2024-07-09,102,3,49.22,0,0,Summer,52
2024-07-10,102,3,53.22,0,0,Summer,52
2024-07-11,102,3,40.87,0,0,Summer,92
2024-07-12,102,3,70.17,0,0,Summer,72
2024-07-13,102,3,33.73,0,1,Summer,118
2024-07-14,102,3,20.6,0,0,Summer,24
2024-07-15,102,3,78.7,0,0,Summer,42
2024-07-16,102,3,11.82,0,0,Summer,36
2024-07-17,102,3,84.59,1,0,Summer,75
2024-07-18,102,3,17.02,0,0,Summer,56
2024-07-19,102,3,35.63,0,0,Summer,47
2024-07-20,102,3,45.29,1,0,Summer,48
2024-07-21,102,3,62.74,0,0,Summer,74
2024-07-22,102,3,54.22,0,0,Summer,52
2024-07-23,102,3,35.6,0,0,Summer,76
2024-07-24,102,3,68.62,0,0,Summer,52
2024-07-25,102,3,48.76,0,0,Summer,81
2024-07-26,102,3,76.9,0,0,Summer,56
2024-07-27,102,3,31.05,0,0,Summer,33
2024-07-28,102,3,40.73,0,1,Summer,57
2024-07-29,102,3,42.02,0,0,Summer,26
2024-07-30,102,3,24.3,0,0,Summer,66
2024-07-31,102,3,24.98,0,1,Summer,65
2024-08-01,102,3,56.28,0,0,Summer,48
2024-08-02,102,3,35.14,1,1,Summer,47
2024-08-03,102,3,36.21,0,0,Summer,32
2024-08-04,102,3,79.79,0,1,Summer,123
2024-08-05,102,3,71.17,0,0,Summer,92
2024-08-06,102,3,15.13,0,0,Summer,64
2024-08-07,102,3,20.83,1,1,Summer,97
2024-08-08,102,3,19.57,0,1,Summer,54
2024-08-09,102,3,86.67,0,0,Summer,91
2024-08-10,102,3,68.3,0,0,Summer,32
2024-08-11,102,3,21.69,0,0,Summer,26
2024-08-12,102,3,73.9,0,0,Summer,21
2024-08-13,102,3,90.05,0,0,Summer,84
2024-08-14,102,3,96.86,1,0,Summer,55
2024-08-15,102,3,39.09,1,0,Summer,44
2024-08-16,102,3,10.82,1,0,Summer,104
2024-08-17,102,3,48.69,1,0,Summer,40
2024-08-18,102,3,72.95,0,0,Summer,39
2024-08-19,102,3,81.96,0,0,Summer,27
2024-08-20,102,3,54.45,0,0,Summer,39
2024-08-21,102,3,76.73,0,0,Summer,33
2024-08-22,102,3,68.11,0,0,Summer,99
2024-08-23,102,3,22.59,1,0,Summer,47
2024-08-24,102,3,58.3,0,0,Summer,83
2024-08-25,102,3,74.37,0,0,Summer,42
2024-08-26,102,3,85.15,0,1,Summer,50
2024-08-27,102,3,32.78,0,0,Summer,62
2024-08-28,102,3,54.31,0,0,Summer,38
2024-08-29,102,3,70.66,0,0,Summer,43
2024-08-30,102,3,92.01,1,0,Summer,102
2024-08-31,102,3,48.3,0,0,Summer,70
2024-09-01,102,3,88.23,0,0,Fall,84
2024-09-02,102,3,98.06,0,0,Fall,70
2024-09-03,102,3,86.14,1,0,Fall,88
2024-09-04,102,3,94.11,0,0,Fall,68
2024-09-05,102,3,79.13,1,0,Fall,95
2024-09-06,102,3,98.54,1,1,Fall,96
2024-09-07,102,3,11.46,1,0,Fall,81
2024-09-08,102,3,39.02,1,0,Fall,115
2024-09-09,102,3,55.55,0,0,Fall,20
2024-09-10,102,3,42.69,0,0,Fall,33
2024-09-11,102,3,97.54,1,0,Fall,54
2024-09-12,102,3,52.06,0,1,Fall,80
2024-09-13,102,3,55.42,0,0,Fall,54
2024-09-14,102,3,37.84,1,0,Fall,58
2024-09-15,102,3,74.93,0,0,Fall,36
2024-09-16,102,3,48.9,0,0,Fall,80
2024-09-17,102,3,70.38,0,0,Fall,88
2024-09-18,102,3,61.22,0,1,Fall,102
2024-09-19,102,3,48.95,0,0,Fall,29
2024-09-20,102,3,92.75,0,0,Fall,67
2024-09-21,102,3,56.22,1,0,Fall,28
2024-09-22,102,3,30.29,0,0,Fall,65
2024-09-23,102,3,78.2,0,0,Fall,40
2024-09-24,102,3,74.93,0,0,Fall,57
2024-09-25,102,3,14.85,0,0,Fall,89
2024-09-26,102,3,73.16,0,0,Fall,95
2024-09-27,102,3,45.99,0,0,Fall,51
2024-09-28,102,3,98.5,0,0,Fall,59
2024-09-29,102,3,11.29,0,0,Fall,16
2024-09-30,102,3,69.37,0,0,Fall,30
2024-10-01,102,3,50.21,0,0,Fall,77
2024-10-02,102,3,23.03,1,0,Fall,39
2024-10-03,102,3,48.26,0,1,Fall,109
2024-10-04,102,3,87.38,0,1,Fall,108
2024-10-05,102,3,71.65,0,0,Fall,83
2024-10-06,102,3,55.99,1,0,Fall,80
2024-10-07,102,3,83.87,0,0,Fall,46
2024-10-08,102,3,15.33,1,0,Fall,70
2024-10-09,102,3,57.85,0,0,Fall,36
2024-10-10,102,3,53.13,0,0,Fall,84
2024-10-11,102,3,19.83,0,0,Fall,87
2024-10-12,102,3,76.34,0,0,Fall,59
2024-10-13,102,3,69.21,0,0,Fall,58
2024-10-14,102,3,98.04,1,0,Fall,42
2024-10-15,102,3,52.14,0,0,Fall,85
2024-10-16,102,3,70.57,0,0,Fall,104
2024-10-17,102,3,51.4,0,0,Fall,47
2024-10-18,102,3,11.1,0,0,Fall,32
2024-10-19,102,3,25.2,0,0,Fall,30
2024-10-20,102,3,67.22,0,0,Fall,69
2024-10-21,102,3,84.79,0,1,Fall,79
2024-10-22,102,3,69.32,0,0,Fall,37
2024-10-23,102,3,38.08,0,0,Fall,58
2024-10-24,102,3,61.22,0,0,Fall,19
2024-10-25,102,3,86.91,0,0,Fall,15
2024-10-26,102,3,54.06,0,0,Fall,67
2024-10-27,102,3,84.79,1,0,Fall,49
2024-10-28,102,3,91.4,1,0,Fall,70
2024-10-29,102,3,77.54,0,1,Fall,68
2024-10-30,102,3,50.75,0,0,Fall,103
2024-10-31,102,3,92.4,0,0,Fall,90
2024-11-01,102,3,24.14,0,0,Fall,68
2024-11-02,102,3,17.15,0,0,Fall,21
2024-11-03,102,3,44.24,0,0,Fall,103
2024-11-04,102,3,97.27,0,1,Fall,83
2024-11-05,102,3,78.66,0,0,Fall,85
2024-11-06,102,3,52.18,0,0,Fall,62
2024-11-07,102,3,37.52,0,0,Fall,36
2024-11-08,102,3,55.75,1,0,Fall,43
2024-11-09,102,3,87.37,1,0,Fall,93
2024-11-10,102,3,17.94,0,0,Fall,58
2024-11-11,102,3,48.37,0,0,Fall,92
2024-11-12,102,3,16.39,0,0,Fall,96
2024-11-13,102,3,56.71,0,0,Fall,39
2024-11-14,102,3,46.41,1,0,Fall,63
2024-11-15,102,3,75.8,1,0,Fall,79
2024-11-16,102,3,71.04,0,0,Fall,80
2024-11-17,102,3,75.76,0,0,Fall,33
2024-11-18,102,3,20.01,0,1,Fall,56
2024-11-19,102,3,42.44,1,0,Fall,78
2024-11-20,102,3,22.32,0,0,Fall,64
2024-11-21,102,3,74.46,0,0,Fall,55
2024-11-22,102,3,84.62,0,0,Fall,58
2024-11-23,102,3,24.18,0,0,Fall,23
2024-11-24,102,3,39.27,0,0,Fall,31
2024-11-25,102,3,44.86,0,0,Fall,78
2024-11-26,102,3,57.76,0,1,Fall,96
2024-11-27,102,3,54.51,0,0,Fall,41
2024-11-28,102,3,49.52,0,0,Fall,82
2024-11-29,102,3,19.04,0,0,Fall,28
2024-11-30,102,3,37.9,0,0,Fall,34
2024-12-01,102,3,82.31,1,0,Winter,70
2024-12-02,102,3,12.67,0,1,Winter,76
2024-12-03,102,3,79.92,0,1,Winter,108
2024-12-04,102,3,23.95,0,0,Winter,46
2024-12-05,102,3,65.01,0,0,Winter,47
2024-12-06,102,3,37.37,1,0,Winter,50
2024-12-07,102,3,25.88,0,0,Winter,95
2024-12-08,102,3,99.16,1,0,Winter,63
2024-12-09,102,3,56.4,0,0,Winter,67
2024-12-10,102,3,59.92,0,0,Winter,50
2024-12-11,102,3,14.06,0,0,Winter,57
2024-12-12,102,3,16.43,0,0,Winter,92
2024-12-13,102,3,41.77,0,0,Winter,37
2024-12-14,102,3,77.38,0,0,Winter,79
2024-12-15,102,3,55.32,0,0,Winter,62
2024-12-16,102,3,55.01,0,1,Winter,77
2024-12-17,102,3,69.66,0,0,Winter,56
2024-12-18,102,3,25.17,0,0,Winter,82
2024-12-19,102,3,29.57,0,0,Winter,69
2024-12-20,102,3,11.58,0,0,Winter,42
2024-12-21,102,3,13.85,0,0,Winter,19
2024-12-22,102,3,95.73,0,0,Winter,63
2024-12-23,102,3,27.32,1,0,Winter,83
2024-12-24,102,3,79.63,0,0,Winter,59
2024-12-25,102,3,97.1,0,0,Winter,89
2024-12-26,102,3,27.18,0,0,Winter,33
2024-12-27,102,3,88.49,0,0,Winter,33
2024-12-28,102,3,83.4,0,0,Winter,29
2024-12-29,102,3,19.55,0,0,Winter,77
2024-12-30,102,3,70.96,0,0,Winter,56
2024-12-31,102,3,73.71,0,0,Winter,38
2024-01-01,102,4,45.78,1,0,Winter,93
2024-01-02,102,4,91.06,0,0,Winter,73
2024-01-03,102,4,22.51,1,0,Winter,75
2024-01-04,102,4,95.31,0,0,Winter,53
2024-01-05,102,4,23.47,0,0,Winter,75
2024-01-06,102,4,46.25,0,0,Winter,32
2024-01-07,102,4,91.85,0,0,Winter,97
2024-01-08,102,4,25.92,0,0,Winter,30
2024-01-09,102,4,37.55,1,0,Winter,107
2024-01-10,102,4,48.86,0,0,Winter,19
2024-01-11,102,4,54.19,0,0,Winter,80
2024-01-12,102,4,32.2,0,0,Winter,96
2024-01-13,102,4,58.88,0,0,Winter,36
2024-01-14,102,4,76.84,1,0,Winter,51
2024-01-15,102,4,54.48,0,0,Winter,25
2024-01-16,102,4,36.68,0,0,Winter,83
2024-01-17,102,4,13.04,0,1,Winter,106
2024-01-18,102,4,93.18,0,0,Winter,74
2024-01-19,102,4,31.47,0,0,Winter,56
2024-01-20,102,4,56.55,0,0,Winter,34
2024-01-21,102,4,22.69,1,0,Winter,42
2024-01-22,102,4,58.27,0,0,Winter,52
2024-01-23,102,4,69.42,0,0,Winter,21
2024-01-24,102,4,41.51,0,0,Winter,41
2024-01-25,102,4,22.62,0,0,Winter,21
2024-01-26,102,4,72.47,1,0,Winter,71
2024-01-27,102,4,44.79,0,0,Winter,22
2024-01-28,102,4,16.66,0,0,Winter,58
2024-01-29,102,4,16.97,0,0,Winter,76
2024-01-30,102,4,92.47,0,0,Winter,29
2024-01-31,102,4,55.74,1,0,Winter,74
2024-02-01,102,4,40.04,0,1,Winter,81
2024-02-02,102,4,42.69,0,0,Winter,45
2024-02-03,102,4,46.73,0,0,Winter,96
2024-02-04,102,4,34.47,0,0,Winter,49
2024-02-05,102,4,66.7,0,1,Winter,48
2024-02-06,102,4,26.95,0,0,Winter,70
2024-02-07,102,4,18.35,0,0,Winter,51
2024-02-08,102,4,18.93,1,0,Winter,52
2024-02-09,102,4,67.19,1,1,Winter,129
2024-02-10,102,4,13.31,0,0,Winter,63
2024-02-11,102,4,64.73,0,0,Winter,29
2024-02-12,102,4,63.74,1,0,Winter,102
2024-02-13,102,4,25.99,0,0,Winter,51
2024-02-14,102,4,59.21,0,0,Winter,100
2024-02-15,102,4,23.75,0,0,Winter,84
2024-02-16,102,4,63.63,1,0,Winter,54
2024-02-17,102,4,66.37,0,0,Winter,21
2024-02-18,102,4,34.15,0,0,Winter,41
2024-02-19,102,4,21.33,0,0,Winter,78
2024-02-20,102,4,74.07,0,0,Winter,44
2024-02-21,102,4,27.78,0,0,Winter,70
2024-02-22,102,4,59.84,0,0,Winter,61
2024-02-23,102,4,95.48,1,0,Winter,31
2024-02-24,102,4,51.07,1,0,Winter,81
2024-02-25,102,4,84.61,0,0,Winter,93
2024-02-26,102,4,80.01,1,1,Winter,92
2024-02-27,102,4,58.72,0,1,Winter,61
2024-02-28,102,4,96.27,0,0,Winter,65
2024-02-29,102,4,79.7,1,0,Winter,104
2024-03-01,102,4,74.66,0,0,Spring,51
2024-03-02,102,4,39.88,0,0,Spring,49
2024-03-03,102,4,42.79,0,0,Spring,33
2024-03-04,102,4,25.75,0,0,Spring,56
2024-03-05,102,4,95.44,0,0,Spring,83
2024-03-06,102,4,29.86,0,0,Spring,69
2024-03-07,102,4,56.14,1,0,Spring,66
2024-03-08,102,4,48.86,0,0,Spring,90
2024-03-09,102,4,21.26,0,0,Spring,41
2024-03-10,102,4,18.94,0,0,Spring,40
2024-03-11,102,4,13.95,0,1,Spring,36
2024-03-12,102,4,46.71,0,0,Spring,41
2024-03-13,102,4,61.45,0,0,Spring,18
2024-03-14,102,4,98.2,0,0,Spring,49
2024-03-15,102,4,23.6,1,1,Spring,62
2024-03-16,102,4,47.27,0,0,Spring,56
2024-03-17,102,4,38.17,0,0,Spring,27
2024-03-18,102,4,97.97,0,0,Spring,76
2024-03-19,102,4,15.0,1,0,Spring,72
2024-03-20,102,4,35.42,0,0,Spring,28
2024-03-21,102,4,34.8,0,0,Spring,59
2024-03-22,102,4,67.48,1,0,Spring,45
2024-03-23,102,4,64.67,0,0,Spring,44
2024-03-24,102,4,99.75,0,0,Spring,73
2024-03-25,102,4,30.69,0,0,Spring,35
2024-03-26,102,4,44.19,0,0,Spring,19
2024-03-27,102,4,23.01,0,0,Spring,57
2024-03-28,102,4,76.07,0,0,Spring,69
2024-03-29,102,4,88.18,1,0,Spring,108
2024-03-30,102,4,21.39,1,0,Spring,74
2024-03-31,102,4,68.46,0,0,Spring,94
2024-04-01,102,4,53.08,0,0,Spring,40
2024-04-02,102,4,40.79,0,0,Spring,79
2024-04-03,102,4,92.03,0,0,Spring,80
2024-04-04,102,4,58.48,0,1,Spring,53
2024-04-05,102,4,70.28,0,0,Spring,33
2024-04-06,102,4,22.42,1,0,Spring,52
2024-04-07,102,4,56.25,0,0,Spring,22
2024-04-08,102,4,30.05,0,0,Spring,58
2024-04-09,102,4,49.6,0,0,Spring,89
2024-04-10,102,4,98.03,0,0,Spring,54
2024-04-11,102,4,86.77,0,0,Spring,66
2024-04-12,102,4,65.98,0,0,Spring,94
2024-04-13,102,4,23.7,0,0,Spring,49
2024-04-14,102,4,21.13,1,0,Spring,83
2024-04-15,102,4,60.46,1,0,Spring,44
2024-04-16,102,4,57.69,0,0,Spring,32
2024-04-17,102,4,82.39,0,0,Spring,51
2024-04-18,102,4,99.94,0,0,Spring,90
2024-04-19,102,4,69.9,0,0,Spring,77
2024-04-20,102,4,14.85,0,0,Spring,73
2024-04-21,102,4,40.96,0,0,Spring,44
2024-04-22,102,4,24.42,0,0,Spring,53
2024-04-23,102,4,99.89,0,0,Spring,76
2024-04-24,102,4,63.73,1,0,Spring,54
2024-04-25,102,4,69.41,0,0,Spring,32
2024-04-26,102,4,23.22,0,0,Spring,88
2024-04-27,102,4,97.28,0,0,Spring,21
2024-04-28,102,4,50.93,1,0,Spring,46
2024-04-29,102,4,87.26,0,0,Spring,22
2024-04-30,102,4,39.96,0,0,Spring,57
2024-05-01,102,4,90.71,0,0,Spring,101
2024-05-02,102,4,24.0,1,0,Spring,114
2024-05-03,102,4,99.84,0,0,Spring,62
2024-05-04,102,4,24.59,1,0,Spring,109
2024-05-05,102,4,47.71,0,1,Spring,50
2024-05-06,102,4,35.61,0,0,Spring,36
2024-05-07,102,4,68.73,0,0,Spring,19
2024-05-08,102,4,48.25,1,0,Spring,34
2024-05-09,102,4,37.47,1,0,Spring,59
2024-05-10,102,4,95.64,0,0,Spring,51
2024-05-11,102,4,72.21,0,0,Spring,36
2024-05-12,102,4,87.67,0,0,Spring,75
2024-05-13,102,4,64.1,0,0,Spring,47
2024-05-14,102,4,10.36,0,0,Spring,30
2024-05-15,102,4,48.54,0,0,Spring,50
2024-05-16,102,4,86.03,0,1,Spring,98
2024-05-17,102,4,85.2,0,0,Spring,41
2024-05-18,102,4,95.1,0,1,Spring,40
2024-05-19,102,4,70.01,0,0,Spring,37
2024-05-20,102,4,51.78,0,0,Spring,45
2024-05-21,102,4,99.06,0,0,Spring,65
2024-05-22,102,4,92.46,0,0,Spring,49
2024-05-23,102,4,73.04,0,0,Spring,105
2024-05-24,102,4,81.77,0,0,Spring,48
2024-05-25,102,4,72.27,0,0,Spring,63
2024-05-26,102,4,17.38,0,0,Spring,67
2024-05-27,102,4,47.58,0,1,Spring,88
2024-05-28,102,4,48.35,0,0,Spring,25
2024-05-29,102,4,78.58,0,0,Spring,43
2024-05-30,102,4,98.97,1,0,Spring,72
2024-05-31,102,4,18.37,0,0,Spring,86
2024-06-01,102,4,62.06,0,0,Summer,76
2024-06-02,102,4,63.67,0,0,Summer,78
2024-06-03,102,4,40.83,0,0,Summer,100
2024-06-04,102,4,85.35,0,0,Summer,58
2024-06-05,102,4,49.35,0,0,Summer,84
2024-06-06,102,4,90.48,0,0,Summer,42
2024-06-07,102,4,26.9,0,1,Summer,95
2024-06-08,102,4,38.68,0,1,Summer,111
2024-06-09,102,4,89.97,0,0,Summer,33
2024-06-10,102,4,24.19,0,0,Summer,56
2024-06-11,102,4,31.69,0,0,Summer,45
2024-06-12,102,4,95.93,0,0,Summer,58
2024-06-13,102,4,99.51,1,0,Summer,106
2024-06-14,102,4,48.43,0,0,Summer,94
2024-06-15,102,4,28.99,0,0,Summer,43
2024-06-16,102,4,24.54,0,0,Summer,103
2024-06-17,102,4,34.29,1,0,Summer,100
2024-06-18,102,4,21.2,1,0,Summer,63
2024-06-19,102,4,15.6,0,0,Summer,75
2024-06-20,102,4,57.76,1,0,Summer,40
2024-06-21,102,4,85.82,0,0,Summer,94
2024-06-22,102,4,44.84,0,0,Summer,85
2024-06-23,102,4,46.19,0,0,Summer,54
2024-06-24,102,4,71.57,1,1,Summer,89
2024-06-25,102,4,99.22,0,0,Summer,59
2024-06-26,102,4,79.26,0,0,Summer,69
2024-06-27,102,4,64.52,1,0,Summer,32
2024-06-28,102,4,56.99,0,0,Summer,76
2024-06-29,102,4,76.44,0,0,Summer,46
2024-06-30,102,4,78.7,0,0,Summer,90
2024-07-01,102,4,34.18,1,0,Summer,109
2024-07-02,102,4,81.08,1,0,Summer,59
2024-07-03,102,4,54.34,0,0,Summer,29
2024-07-04,102,4,69.7,0,0,Summer,11
2024-07-05,102,4,30.73,0,0,Summer,83
2024-07-06,102,4,31.75,1,0,Summer,40
2024-07-07,102,4,20.14,1,0,Summer,108
2024-07-08,102,4,21.27,0,0,Summer,41
2024-07-09,102,4,14.07,0,0,Summer,85
2024-07-10,102,4,37.06,0,0,Summer,70
2024-07-11,102,4,76.63,0,0,Summer,57
2024-07-12,102,4,73.88,0,0,Summer,68
2024-07-13,102,4,40.49,0,1,Summer,95
2024-07-14,102,4,52.25,0,0,Summer,30
2024-07-15,102,4,47.32,0,0,Summer,30
2024-07-16,102,4,57.24,0,0,Summer,86
2024-07-17,102,4,77.03,0,0,Summer,37
2024-07-18,102,4,95.25,0,0,Summer,47
2024-07-19,102,4,54.58,0,0,Summer,40
2024-07-20,102,4,51.26,1,0,Summer,92
2024-07-21,102,4,61.02,0,0,Summer,24
2024-07-22,102,4,46.86,1,0,Summer,46
2024-07-23,102,4,60.35,1,0,Summer,64
2024-07-24,102,4,40.02,1,0,Summer,51
2024-07-25,102,4,98.55,0,1,Summer,87
2024-07-26,102,4,67.13,1,0,Summer,44
2024-07-27,102,4,31.92,1,0,Summer,52
2024-07-28,102,4,72.59,1,0,Summer,51
2024-07-29,102,4,70.73,0,1,Summer,82
2024-07-30,102,4,28.75,0,0,Summer,16
2024-07-31,102,4,44.59,0,0,Summer,43
2024-08-01,102,4,89.93,0,0,Summer,18
2024-08-02,102,4,30.06,0,0,Summer,52
2024-08-03,102,4,82.54,0,0,Summer,74
2024-08-04,102,4,15.4,0,1,Summer,77
2024-08-05,102,4,63.82,0,0,Summer,47
2024-08-06,102,4,48.41,0,0,Summer,74
2024-08-07,102,4,20.94,0,0,Summer,46
2024-08-08,102,4,68.64,0,0,Summer,88
2024-08-09,102,4,39.46,1,0,Summer,100
2024-08-10,102,4,79.62,0,0,Summer,81
2024-08-11,102,4,46.68,0,0,Summer,80
2024-08-12,102,4,10.31,0,0,Summer,87
2024-08-13,102,4,55.94,0,0,Summer,50
2024-08-14,102,4,15.83,0,1,Summer,45
2024-08-15,102,4,63.41,0,0,Summer,31
2024-08-16,102,4,68.88,1,0,Summer,97
2024-08-17,102,4,76.49,1,0,Summer,82
2024-08-18,102,4,79.39,0,0,Summer,44
2024-08-19,102,4,37.29,1,0,Summer,74
2024-08-20,102,4,83.37,0,1,Summer,90
2024-08-21,102,4,32.72,1,0,Summer,54
2024-08-22,102,4,72.93,0,0,Summer,34
2024-08-23,102,4,52.05,0,0,Summer,71
2024-08-24,102,4,39.53,0,0,Summer,47
2024-08-25,102,4,83.19,0,0,Summer,68
2024-08-26,102,4,35.36,1,1,Summer,70
2024-08-27,102,4,94.68,0,0,Summer,25
2024-08-28,102,4,87.1,0,1,Summer,41
2024-08-29,102,4,99.07,0,0,Summer,56
2024-08-30,102,4,10.23,1,0,Summer,78
2024-08-31,102,4,60.11,0,0,Summer,81
2024-09-01,102,4,60.93,0,0,Fall,85
2024-09-02,102,4,14.18,0,1,Fall,68
2024-09-03,102,4,89.48,0,0,Fall,30
2024-09-04,102,4,95.0,0,0,Fall,27
2024-09-05,102,4,42.53,0,0,Fall,34
2024-09-06,102,4,81.14,0,0,Fall,57
2024-09-07,102,4,38.93,1,0,Fall,76
2024-09-08,102,4,56.34,1,0,Fall,54
2024-09-09,102,4,46.75,0,1,Fall,87
2024-09-10,102,4,65.65,0,0,Fall,82
2024-09-11,102,4,70.35,0,0,Fall,33
2024-09-12,102,4,87.36,0,1,Fall,63
2024-09-13,102,4,87.79,0,1,Fall,114
2024-09-14,102,4,91.31,0,0,Fall,89
2024-09-15,102,4,22.21,1,0,Fall,75
2024-09-16,102,4,28.05,0,0,Fall,72
2024-09-17,102,4,20.53,0,0,Fall,89
2024-09-18,102,4,17.6,0,1,Fall,100
2024-09-19,102,4,12.28,1,0,Fall,102
2024-09-20,102,4,97.62,0,0,Fall,22
2024-09-21,102,4,32.59,0,0,Fall,47
2024-09-22,102,4,97.76,0,0,Fall,29
2024-09-23,102,4,83.71,0,0,Fall,96
2024-09-24,102,4,73.9,0,0,Fall,51
2024-09-25,102,4,40.01,0,0,Fall,37
2024-09-26,102,4,79.87,0,0,Fall,20
2024-09-27,102,4,53.39,1,0,Fall,29
2024-09-28,102,4,41.79,0,0,Fall,32
2024-09-29,102,4,58.72,0,0,Fall,48
2024-09-30,102,4,22.33,0,0,Fall,87
2024-10-01,102,4,56.87,0,0,Fall,87
2024-10-02,102,4,22.54,0,1,Fall,92
2024-10-03,102,4,89.66,0,0,Fall,27
2024-10-04,102,4,54.15,0,0,Fall,24
2024-10-05,102,4,96.92,0,0,Fall,71
2024-10-06,102,4,27.61,1,0,Fall,115
2024-10-07,102,4,81.8,0,0,Fall,68
2024-10-08,102,4,49.36,0,1,Fall,57
2024-10-09,102,4,72.43,1,0,Fall,65
2024-10-10,102,4,37.27,0,0,Fall,48
2024-10-11,102,4,14.64,0,0,Fall,95
2024-10-12,102,4,72.61,0,0,Fall,58
2024-10-13,102,4,80.74,1,0,Fall,76
2024-10-14,102,4,26.63,0,0,Fall,51
2024-10-15,102,4,66.14,1,0,Fall,105
2024-10-16,102,4,43.04,1,0,Fall,90
